favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
260,Twitter for Android,b'#Oliverscampaign I have been nominated for @ndawards I feel awkward asking people to vote for me  its  embarrassing\xe2\x80\xa6 https://t.co/qwuH36Ixdk',,False,Fri Feb 28 06:40:26 +0000 2020,107,b'1233280784435277824'
171,SocialNewsDesk,"b'#LIVE: The Grand Princess cruise ship is still unable to dock, as 21 people on board tested positive for\xe2\x80\xa6 https://t.co/qsKb8TE7sX'",,False,Sun Mar 08 02:01:31 +0000 2020,105,b'1236472083158306816'
3991,Twitter for Android,b'Happy Birthday to Sir David Jason who is 80 today! https://t.co/MqPosV7V4q',,False,Sun Feb 02 07:04:19 +0000 2020,493,b'1223864710187102210'
8421,Twitter for iPhone,b'This gets funnier every time I watch it https://t.co/6VwBYwms1B',,False,Sat Feb 29 02:10:10 +0000 2020,1023,b'1233575153856020486'
649,Twitter for iPhone,b'Smashing! Dads just got the clean bed sheets out the tumble dryer. They\xe2\x80\x99re so warm and smell so good that I\xe2\x80\x99m going\xe2\x80\xa6 https://t.co/ePNUqRmcoa',,False,Mon Mar 09 16:17:04 +0000 2020,54,b'1237049777235415045'
4056,Twitter for Android,"b""Five MOST useless things in INDIA \n\n1. Arnab's News Debates\n3. Shah's Chronology\n2. Modi's Election Promises\n4. Pat\xe2\x80\xa6 https://t.co/qxk2nJBphp""",,False,Wed Jan 29 12:49:12 +0000 2020,1398,b'1222501949079031808'
966,Twitter Web App,"b""Congress' swift action to pass $8.3 billion emergency legislation was critical to our nation's response to\xe2\x80\xa6 https://t.co/QVZzJ0Or4z""",,False,Tue Mar 10 15:25:11 +0000 2020,227,b'1237399105359556609'
838,Twitter for iPhone,"b'I won\xe2\x80\x99t lie\xe2\x80\x94the unrelenting hate coming at us from the Left &amp; their faithful lapdogs, fake news, can be wearing.\n\nB\xe2\x80\xa6 https://t.co/zDUcsrhKsD'",,False,Fri Jan 31 02:53:14 +0000 2020,252,b'1223076747328933888'
2855,Twitter for Android,"b""Extraordinary times.\nItaly's draft emergency Coronavirus law to ban entry and exit to whole of Lombardy region - ca\xe2\x80\xa6 https://t.co/Wk6kwADLrV""",,False,Sat Mar 07 22:46:42 +0000 2020,2253,b'1236423056244998144'
4721,Twitter for iPhone,b'I feel like I\xe2\x80\x99m at the point in my career when Selena Gomez just finished her contract with Disney and decided to d\xe2\x80\xa6 https://t.co/yXAYT1MqwK',,False,Tue Mar 03 03:53:39 +0000 2020,211,b'1234688360385523713'
26,Twitter Web App,b'A new poll published today reveals a Labour party gripped by extremism and out of touch with British mainstream val\xe2\x80\xa6 https://t.co/HzCf8wym87',,False,Sun Mar 08 10:04:44 +0000 2020,15,b'1236593685690712064'
592580,Twitter for iPhone,b'coronavirus made flights so cheap y\xe2\x80\x99all can finally afford to hang out with your internet boyfriend',,False,Sat Mar 07 03:47:03 +0000 2020,81360,b'1236136251671052288'
27445,Twitter for iPhone,"b'As a result of President @realDonaldTrump\xe2\x80\x99s leadership, every state lab in the Country can now conduct Coronavirus\xe2\x80\xa6 https://t.co/h1KLDfXA1f'",,False,Sun Mar 08 03:13:14 +0000 2020,5710,b'1236490128635428864'
1236,SocialFlow,"b'As coronavirus dominates the headlines, Asian Americans across the country have reported being harassed and verball\xe2\x80\xa6 https://t.co/L5h26DoA1s'",,False,Sun Mar 08 05:02:03 +0000 2020,618,b'1236517514135375874'
5325,TweetDeck,"b""I've been watching the news and you know what?\n\nI'm sick of McConnell's B.S.\n\nIf you are too, join the team to brin\xe2\x80\xa6 https://t.co/TgEhghVCe1""",,False,Wed Jan 29 21:50:00 +0000 2020,1892,b'1222638045867806720'
184,SocialFlow,b'He initially claimed he accidentally sat on her (via @toofab)\nhttps://t.co/3t4Ky9ll1U',,False,Tue Mar 10 19:40:05 +0000 2020,49,b'1237463255079149571'
382,Twitter Media Studio,b'The Muslim Council of Britain renews its call for an independent inquiry into accusations of Islamophobia in the Co\xe2\x80\xa6 https://t.co/tRlDkBYmsp',,False,Thu Mar 05 18:28:33 +0000 2020,244,b'1235633313731301378'
1407,TweetDeck,"b'NEW early-state tracking (IA, NH, NV &amp; SC):\n\nBiden: 26% (-3)\nSanders: 20% (-2)\nSteyer: 17% (+3)\nWarren: 11%\nButtigi\xe2\x80\xa6 https://t.co/Io15qMyNZL'",,False,Tue Jan 28 11:03:00 +0000 2020,409,b'1222112834932420608'
15920,Twitter for iPhone,"b'I understand why nominating Bernie feels risky to people, I would simply like the idea that nominating Biden is als\xe2\x80\xa6 https://t.co/bJo9z1Nwyr'",,False,Mon Mar 02 19:02:51 +0000 2020,1759,b'1234554781487771656'
2062,Twitter for iPhone,"b'flashing to one of 30 possible scenarios, an out of control corona virus pandemic during a Joe Biden presidency, and levitating'",,False,Mon Mar 02 20:55:07 +0000 2020,99,b'1234583034113884160'
7611,TweetDeck,"b'Mitch McConnell does not represent Kentucky. You know it, I know it, he knows it.\n\nOur first fundraising deadline o\xe2\x80\xa6 https://t.co/z1oCpIAjmY'",,False,Tue Jan 28 22:00:00 +0000 2020,3402,b'1222278175746482177'
870,Twitter Web App,b'Chris Hayes getting butthurt because Jonathan Chait wrote a piece arguing that Bernie would be a disaster in the ge\xe2\x80\xa6 https://t.co/PGV6ZP0sQb',,False,Tue Jan 28 14:28:21 +0000 2020,176,b'1222164513081847810'
395,Twitter for Android,b'Taron Egerton and Scarlett Johansson are in talks to star in \xe2\x80\x98Little Shop Of Horrors\xe2\x80\x99 remake. https://t.co/vL60gghi0z',,False,Wed Jan 29 21:20:15 +0000 2020,60,b'1222630557848416257'
2424,Twitter for iPhone,"b'Sajid Javid before election: ""No department will be cut next year. Every single department has had its budget for d\xe2\x80\xa6 https://t.co/1Ti8NLnS1i'",,False,Wed Jan 29 21:22:46 +0000 2020,1684,b'1222631192777969667'
5559,Twitter Web App,"b""We're living in very worrying times if you can get the sack for quoting Shakespeare? The victim is taking offence a\xe2\x80\xa6 https://t.co/lCVwSoa2Xs""",,False,Wed Jan 29 18:38:18 +0000 2020,1008,b'1222589801699987458'
226,Buffer,b'Scientists say figuring out the connection between climate change and the spread of disease is the only way to deve\xe2\x80\xa6 https://t.co/Y9Yg28Re4i',,False,Fri Jan 31 16:01:08 +0000 2020,97,b'1223275028969664512'
38065,Twitter for iPhone,"b'\xe2\x80\x9cRarely, if ever, has a political blood oath\xe2\x80\x94in this case, a pledge to acquit a crooked President regardless of the\xe2\x80\xa6 https://t.co/4oyOTAoyQm'",,False,Sat Feb 01 11:46:47 +0000 2020,13648,b'1223573406362296320'
3139,Twitter Media Studio,b'The Black experience shapes the American experience. I join millions across our country celebrating the many accomp\xe2\x80\xa6 https://t.co/QtdE8NWmYF',,False,Sat Feb 01 17:16:54 +0000 2020,700,b'1223656484489302016'
509,TweetDeck,b'BREAKING UPDATE | Cuomo declared a state of emergency after revealing the number of infected people in New York has\xe2\x80\xa6 https://t.co/uoML2taTt6',NYDailyNews,False,Sat Mar 07 18:00:12 +0000 2020,524,b'1236350954980679685'
427,Twitter for Android,"b'Hello Tweeps \nToday Is My Birthday \xf0\x9f\x8e\x82\nPlease Bless Me With Likes,  Retweets ,Good Messages And Many More Followers.\xe2\x80\xa6 https://t.co/NQJdjlwFMm'",,False,Mon Feb 03 03:10:58 +0000 2020,160,b'1224168370758672385'
1466,Twitter for Android,"b""It has been almost two weeks since 22-year-old Jasmine 'Maya' Deen, who is visually impaired, has been home. The in\xe2\x80\xa6 https://t.co/gzqyzYsOde""",,False,Mon Mar 09 18:49:51 +0000 2020,1041,b'1237088223454781449'
839,Twitter Web App,"b""The White House has issued a formal threat to Trump's former national security adviser to keep him from publishing\xe2\x80\xa6 https://t.co/26QzQPau6n""",,False,Wed Jan 29 17:28:01 +0000 2020,363,b'1222572116257787904'
1761,Twitter for iPhone,b'What will happen to workers in casual or service roles who have to self isolate but cannot access sick leave or wor\xe2\x80\xa6 https://t.co/B7wY5dBhoY',,False,Thu Mar 05 01:44:23 +0000 2020,489,b'1235380606344638464'
5320,Twitter for Android,"b""I have finally finished my #pencildrawing of @HamillHimself as Red 5, aka Luke Skywalker! It's my first attempt at\xe2\x80\xa6 https://t.co/5WwCJrNyMC""",,False,Tue Mar 03 21:42:32 +0000 2020,280,b'1234957355101687809'
1056,Twitter Web App,b'Trump campaign ad to air #SuperBowl2020 \n\nLIES re: health care:\n\n1) 29M cut off Medicaid in last 3 yrs; 875K VETERA\xe2\x80\xa6 https://t.co/X13Xh44TPu',,False,Sun Feb 02 22:34:03 +0000 2020,946,b'1224098685560205312'
10549,Twitter Web App,"b""I know it's scary. I love you. Be patient with yourself and each other. We will get through this. We are all connec\xe2\x80\xa6 https://t.co/8Cyu7rXiAE""",,False,Thu Mar 12 23:13:57 +0000 2020,1218,b'1238241850806407168'
509,Twitter for iPhone,"b'Devastated. Coronavirus has led to the Greek Government closing all venues that hold 1000+ people. As a result,\xe2\x80\xa6 https://t.co/NFOLY5O0nO'",,False,Tue Mar 10 20:05:58 +0000 2020,36,b'1237469768715730946'
613,Twitter for Android,b'The advice to wash your hands with soap for 30+ seconds in warm water is because the virus has a fatty coating. Soa\xe2\x80\xa6 https://t.co/fvt4THYmMz',,False,Mon Mar 02 19:12:34 +0000 2020,209,b'1234557226578104320'
3301,Twitter Web Client,b'Funimation trying to quickly get a hold of whatever properties they can and then realizing 3 episodes in they bough\xe2\x80\xa6 https://t.co/2VwyaKhUbe',,False,Sat Feb 01 03:54:57 +0000 2020,925,b'1223454667159588864'
96099,Twitter Web App,"b""ESPN just interviewed Mark Cuban who, unprovoked, said that he'll work to get a program going for the team/arena's\xe2\x80\xa6 https://t.co/5JbED2foAG""",,False,Thu Mar 12 01:59:50 +0000 2020,13122,b'1237921207808405504'
139,Twitter Web App,b'Tory MP wants workers FORCED to work more than 48 hours a week to solve Brexit worker shortage https://t.co/chp1y6eyVo',,False,Wed Mar 04 11:00:35 +0000 2020,246,b'1235158191425695745'
246,Twitter for iPhone,b'I\xe2\x80\x99m delighted to have accepted a permanent job with @NHSDigital #nhscomms team. \n\nIt means I won\xe2\x80\x99t return to\xe2\x80\xa6 https://t.co/xGy8ONUylx',,False,Tue Mar 03 20:46:09 +0000 2020,3,b'1234943166295478274'
402,Twitter for iPhone,b'New: McConnell Says GOP Doesn\xe2\x80\x99t Have Votes to Block Impeachment Witnesses\n\nSenate majority leader makes remarks in\xe2\x80\xa6 https://t.co/fxNVyJQ05p',,False,Tue Jan 28 22:51:38 +0000 2020,104,b'1222291168420958211'
1265,Twitter Web App,b'Democrats just put forward legislation to immediately guarantee workers paid sick leave.\n\nRepublicans blocked it.\xe2\x80\xa6 https://t.co/qLoDk3xPJR',,False,Wed Mar 11 22:47:22 +0000 2020,1198,b'1237872775546560512'
2028,Twitter Web App,b'Time for some more Top Brexiter Insults! They really are comic geniuses...\n\n1) I hope coronavirus wipes out your ki\xe2\x80\xa6 https://t.co/LezjBXXXHL',,False,Sat Mar 07 13:13:01 +0000 2020,292,b'1236278684191019017'
295,Twitter Web App,b'And now the Winnipeg Jets have joined the Edmonton Oilers and Calgary Flames and will all look after part time aren\xe2\x80\xa6 https://t.co/680B8XTSQh',,False,Mon Mar 16 00:28:47 +0000 2020,28,b'1239347846022758400'
317,Twitter for Android,"b""Saturday's are for hoodies, beer, and snuggling up on the couch to watch your teams. https://t.co/GSYpYX6Jpt""",,False,Sat Feb 01 18:49:32 +0000 2020,6,b'1223679794300063744'
5504,Twitter for Android,b'Great news that the US has lifted its ban on British beef \xf0\x9f\xa5\xa9. This will create an estimated \xc2\xa366m worth of opportunit\xe2\x80\xa6 https://t.co/LmJtAqUpGA',,False,Mon Mar 09 17:36:27 +0000 2020,1364,b'1237069753895792641'
3572,Twitter for iPhone,"b'Analysis results of 25,000+ lab-confirmed COVID-19 cases in Wuhan till Feb 18: epidemiological characteristics and\xe2\x80\xa6 https://t.co/8IT6jEVThP'",,False,Fri Mar 06 23:44:21 +0000 2020,2018,b'1236075174069440512'
5010,Tweetbot for Mac,"b'i feel like musicians should be releasing at least five albums a day. record a 45-minute album, take a break, have\xe2\x80\xa6 https://t.co/7A11ROgbLB'",,False,Mon Mar 02 18:00:52 +0000 2020,470,b'1234539183420604416'
1455,Twitter for iPhone,b'For those of you concerned little Lithium 6 is doing very well recovering from his spinal surgery but doesn\xe2\x80\x99t like\xe2\x80\xa6 https://t.co/tJUorS1zD3',,False,Sun Mar 15 18:28:57 +0000 2020,17,b'1239257293696274433'
299,Twitter for iPhone,b'Off to watch Eva\xe2\x80\x99s first Ukrainian dance performance of the season!! https://t.co/lAXpZgd9SJ',,False,Sat Feb 22 23:08:15 +0000 2020,0,b'1231355046819848192'
961,Twitter for Android,b'NEWS: The THRESHOLDS for the  Feb. 19 debate are here and they are drastically different. Candidates need 10 percen\xe2\x80\xa6 https://t.co/Td9Bi1p04Q',,False,Fri Jan 31 19:21:36 +0000 2020,422,b'1223325476787228678'
16965,Twitter for iPhone,"b'For Democrats, this impeachment process has never been about finding the truth or protecting the Republic.\n \nThis i\xe2\x80\xa6 https://t.co/zpu6mVOU1A'",,False,Mon Jan 27 19:58:40 +0000 2020,4207,b'1221885253494636545'
1538,Twitter for iPhone,b'In Oslo. There\xe2\x80\x99s coronavirus but no panic buying. Probably a reason for that.',,False,Sat Mar 07 20:37:49 +0000 2020,160,b'1236390619871936517'
5745,Twitter for iPhone,"b'Thank you, Mr. President\xe2\x80\x94and thank you for all you do for America every day! https://t.co/CFZ2xMuajr'",,False,Sat Feb 01 15:34:27 +0000 2020,1202,b'1223630702035509254'
131,Twitter Web App,b'A letter - which was ultimately ignored - detailing why Ken Loach is a poor choice of judge for an anti-racism comp\xe2\x80\xa6 https://t.co/e5dphFwQUs',BoardofDeputies,False,Thu Mar 05 18:04:58 +0000 2020,71,b'1235627380414312448'
749,Twitter for iPhone,"b""i get so consumed with taking a 'perfect' picture to make myself feel good. so fuck it. here's me not caring for on\xe2\x80\xa6 https://t.co/rZYQPQTUQc""",,False,Mon Mar 02 16:21:51 +0000 2020,75,b'1234514264540446721'
370,Twitter for iPhone,b'Klassic #80sKISS....Just \xe2\x80\x98cause I feel like it! https://t.co/KttgTXGxzY',,False,Sun Mar 01 21:08:41 +0000 2020,32,b'1234224059401019393'
6701,Twitter Web App,"b'""young people don\'t vote"" is a heckuva way to turn obstacles to voting faced by people with limited resources into\xe2\x80\xa6 https://t.co/8jnDByApcy'",,False,Wed Mar 04 05:26:46 +0000 2020,1500,b'1235074185203859457'
116,Twitter for Android,b'Today is my birthday!! \xf0\x9f\x98\x8a\nAs of today I am 28 years old \xf0\x9f\x98\x81\xf0\x9f\x8e\x82 https://t.co/iF0XAra7T0',,False,Mon Mar 09 12:38:06 +0000 2020,0,b'1236994670640627714'
2699,Twitter for iPhone,b'Who knew people rather starve than have a dirty a-hole?!\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xb3\xf0\x9f\x98\x82\n\nZombie apocalyptic films NEVER showed panic buying/\xe2\x80\xa6 https://t.co/oQE91XawHw',,False,Sat Mar 07 18:34:23 +0000 2020,457,b'1236359557586141189'
2906,Twitter for iPhone,b'Read an article that the bears were coming out of hibernation early so I\xe2\x80\x99m going to find them maybe they know what\xe2\x80\xa6 https://t.co/KCLOScrGhT',,False,Fri Mar 13 00:48:24 +0000 2020,208,b'1238265621156151296'
21266,Twitter for iPhone,"b'America needs to wake up. GOP is willing to lie, cheat, &amp; steal for power. They have no shame &amp; no guts. They can\xe2\x80\x99t\xe2\x80\xa6 https://t.co/OePoZAZauZ'",,False,Sat Feb 01 16:43:41 +0000 2020,6575,b'1223648124247461889'
116,Twitter for Android,b'Corona virus got to Iran and went straight for their leaders and people in government \xf0\x9f\xa4\x94',,False,Thu Feb 27 22:24:06 +0000 2020,91,b'1233155877517037570'
104,Twitter Web Client,b'Including the highest-ever Welsh Conservative poll rating for a National Assembly election:\n\nThe First Welsh Politi\xe2\x80\xa6 https://t.co/stjLz4SyFd',,False,Wed Jan 29 07:16:31 +0000 2020,94,b'1222418227088760832'
861,Twitter for Android,b'WTF is a British SAS operative doing in southern #Syria?? The blatant violation of #Syrian sovereign territory &amp; ai\xe2\x80\xa6 https://t.co/vVM21M8Dyy',,False,Sun Mar 08 17:39:02 +0000 2020,520,b'1236708014574501890'
126547,Twitter for iPhone,b'#MissAmericana is on @NetflixFilm! I\xe2\x80\x99m excited for you to see it. I want to thank Lana Wilson for her curiosity &amp; f\xe2\x80\xa6 https://t.co/MpwilaD3tv',,False,Fri Jan 31 13:06:31 +0000 2020,23716,b'1223231083044593672'
2189,TweetDeck,"b'The last time #nufc scored, the UK was in the European Union and no-one had ever heard of the corona virus.'",,False,Sat Feb 29 16:48:27 +0000 2020,571,b'1233796181576364032'
134,Twitter for iPhone,b'Please block and report. Thanks y\xe2\x80\x99all. https://t.co/kvw3uogHSX',,False,Mon Mar 09 22:28:51 +0000 2020,30,b'1237143339419480066'
19291,Twitter Web App,"b'""White House officials are...frustrated at...Trump\'s consistent bids to downplay the severity of the outbreak.""\nA c\xe2\x80\xa6 https://t.co/zVuCUGLuyt'",,False,Sun Mar 08 22:01:39 +0000 2020,5441,b'1236774104210038784'
1158,Twitter for iPhone,b'LOL imagine living in Europe and not having a Super Bowl',,False,Sun Feb 02 22:27:56 +0000 2020,120,b'1224097144208023553'
3791,Twitter for iPhone,b'Breaking News: Bruno Fernandes leaves Man United and joins Wolves after realising how shit they are #OleOut https://t.co/XdBXsh1EcY',,False,Sat Feb 01 19:31:37 +0000 2020,1211,b'1223690384133455872'
420,SocialFlow,"b""Not even a pretense of realism to Trump's one-sided plan to legitimize Israel's war-crime settlements. This latest\xe2\x80\xa6 https://t.co/8qbkoAg7kW""",,False,Tue Jan 28 18:11:49 +0000 2020,279,b'1222220749508956160'
1913,Twitter for iPhone,"b'When Trump praised Pompeo for doing ""a good job"" with @NPRKelly, ""the room then broke into laughter and journalists\xe2\x80\xa6 https://t.co/FIuReuOllp'",,False,Tue Jan 28 17:45:16 +0000 2020,641,b'1222214068028760064'
2195,Twitter for iPhone,"b'I have been in despair for a few weeks, certain that the Democrats were going to blow this, and I feel much more op\xe2\x80\xa6 https://t.co/xgTeXbK5tV'",,False,Wed Mar 04 17:01:59 +0000 2020,114,b'1235249138482188288'
1108,Twitter Web App,"b'should Senate convict/remove Trump?\n\nwhites w/out college degrees: 31% yes, 65% no\nall other Americans: 55% yes, 39% no'",JohnJHarwood,False,Tue Jan 28 22:29:48 +0000 2020,326,b'1222285672788250624'
844,Twitter for iPhone,b'Selected by Election Commission of India the for best election practices in Hyderabad City - Best Election Practice\xe2\x80\xa6 https://t.co/IxWEF6D9E2',,False,Sat Jan 25 08:28:03 +0000 2020,75,b'1220986679512616960'
3251,Twitter for iPhone,"b'@ProudResister I\'m a Millennial for Biden. And not because of hand-waving about ""electability"" but because he\'s bee\xe2\x80\xa6 https://t.co/XuqkPiZhUN'",ProudSocialist,False,Tue Mar 03 16:03:19 +0000 2020,301,b'1234871989543661569'
